"EventCode","EVENTDESCRIPTION","Month","Year","Actor1Code","Actor2Code","EventBaseCode","EventRootCode","QuadClass","NumMentions","Actor1Geo_Type","Actor1Geo_CountryCode","Actor2Geo_CountryCode","ActionGeo_Type","Region","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID"
"193.0","Fight with small arms and light weapons","1.0","2018.0","UAF","SAU","193.0","19.0","4.0","8.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","1","SAU","193.0","19.0","4.0","2.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","1","193.0","19.0","4.0","10.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","UAF","SAU","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","UAF","SAU","193.0","19.0","4.0","4.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","REB","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","YEM","SAU","193.0","19.0","4.0","6.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","YEM","SAU","193.0","19.0","4.0","1.0","4.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","CVL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAUMED","CVL","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","MIL","SAU","193.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","MIL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","1","SAU","193.0","19.0","4.0","4.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","SAUMIL","193.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","SAUMIL","193.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","UAF","SAU","193.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","1","SAU","193.0","19.0","4.0","1.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","YEM","193.0","19.0","4.0","1.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAUMIL","YEM","193.0","19.0","4.0","1.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAUMIL","YEMCVL","193.0","19.0","4.0","12.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","1","SAU","193.0","19.0","4.0","2.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","YEM","COP","193.0","19.0","4.0","5.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","1","193.0","19.0","4.0","8.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","YEM","193.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","4.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","SAU","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","YEM","CVL","193.0","19.0","4.0","2.0","1.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","1","SAU","193.0","19.0","4.0","2.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","SAUGOV","IRN","193.0","19.0","4.0","1.0","1.0","IR","IR","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","SAU","YEM","193.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","SAU","YEM","193.0","19.0","4.0","2.0","1.0","IR","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","MIL","SAU","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","SAUGOV","IRN","193.0","19.0","4.0","1.0","1.0","IR","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","SAUGOV","YEM","193.0","19.0","4.0","1.0","1.0","IR","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","MIL","GOV","193.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","1","193.0","19.0","4.0","2.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","CVL","193.0","19.0","4.0","5.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","UAF","SAU","193.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAUMIL","1","193.0","19.0","4.0","6.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","SAUMIL","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","YEM","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","YEM","193.0","19.0","4.0","5.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAUMIL","YEM","193.0","19.0","4.0","6.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","SAU","SAUMIL","193.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","1","CVL","193.0","19.0","4.0","2.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","1","SAU","193.0","19.0","4.0","2.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","YEM","COP","193.0","19.0","4.0","3.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","22.0","4.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","GOV","1","193.0","19.0","4.0","2.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","REB","193.0","19.0","4.0","1.0","5.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","SAU","193.0","19.0","4.0","20.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","591.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","SAU","193.0","19.0","4.0","844.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","YEM","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","YEM","SAU","193.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","20.0","4.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAUCOP","1","193.0","19.0","4.0","6.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","CVL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAUMED","CVL","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","13.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","GOV","193.0","19.0","4.0","4.0","4.0","SA","IR","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","GOV","193.0","19.0","4.0","3.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","1","193.0","19.0","4.0","2.0","4.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","UAF","1","193.0","19.0","4.0","2.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","3.0","2018.0","YEM","SAU","193.0","19.0","4.0","10.0","1.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","1.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","2.0","2018.0","YEM","SAU","193.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","2.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","1","193.0","19.0","4.0","3.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","23.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","GOV","193.0","19.0","4.0","4.0","4.0","SA","IR","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","GOV","193.0","19.0","4.0","10.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","ARE","SAU","193.0","19.0","4.0","12.0","4.0","AE","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","GOV","193.0","19.0","4.0","3.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","GOV","193.0","19.0","4.0","8.0","1.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","ARE","SAU","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","ARE","GOV","193.0","19.0","4.0","4.0","4.0","AE","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","1","193.0","19.0","4.0","8.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","YEM","SAU","193.0","19.0","4.0","6.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","1.0","2018.0","SAU","YEM","193.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","12.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","REB","193.0","19.0","4.0","1.0","4.0","IR","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","SAU","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","7.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","1","193.0","19.0","4.0","4.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","4.0","4.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","1","193.0","19.0","4.0","64.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","64.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","YEM","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","SAU","193.0","19.0","4.0","98.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","YEMREB","193.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","MIL","SAU","193.0","19.0","4.0","4.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","MIL","193.0","19.0","4.0","4.0","4.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SAU","YEM","193.0","19.0","4.0","6.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SYR","1","193.0","19.0","4.0","3.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","4.0","2018.0","SYR","GOVMED","193.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","YEM","COP","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","MIL","SAU","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","MIL","SAUUAF","193.0","19.0","4.0","16.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","YEM","COP","193.0","19.0","4.0","12.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","MED","COP","193.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","UAF","SAU","193.0","19.0","4.0","10.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","YEM","193.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","SDN","193.0","19.0","4.0","1.0","4.0","YM","SU","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SDN","SAU","193.0","19.0","4.0","1.0","4.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","SDN","193.0","19.0","4.0","1.0","4.0","SU","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","MIL","UAF","193.0","19.0","4.0","20.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","1","193.0","19.0","4.0","4.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","MIL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","MIL","SAU","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","20.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","MIL","193.0","19.0","4.0","4.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","1","SAU","193.0","19.0","4.0","4.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","SAU","CVL","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","YEM","IRN","193.0","19.0","4.0","8.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","1","193.0","19.0","4.0","4.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","MIL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","MIL","SAU","193.0","19.0","4.0","6.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","1","193.0","19.0","4.0","8.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","1","193.0","19.0","4.0","2.0","4.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","1","UAF","193.0","19.0","4.0","3.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","SAU","UAF","193.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","8.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEMMIL","SAUUAF","193.0","19.0","4.0","6.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","1","UAF","193.0","19.0","4.0","4.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","1","SAU","193.0","19.0","4.0","6.0","0.0","1","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","MIL","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","MIL","UAF","193.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","4.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEMMIL","SAUUAF","193.0","19.0","4.0","3.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","MIL","UAF","193.0","19.0","4.0","1.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","1.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","MIL","SAU","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","MIL","SAUUAF","193.0","19.0","4.0","11.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","LBN","SAU","193.0","19.0","4.0","7.0","4.0","LE","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","7.0","2018.0","YEM","COP","193.0","19.0","4.0","10.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEMMIL","SAU","193.0","19.0","4.0","2.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","UAF","SAU","193.0","19.0","4.0","6.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAUMIL","1","193.0","19.0","4.0","6.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","SAUMIL","193.0","19.0","4.0","4.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","1","193.0","19.0","4.0","4.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","YEM","193.0","19.0","4.0","6.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","YEMMIL","193.0","19.0","4.0","4.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEM","1","193.0","19.0","4.0","1.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEM","1","193.0","19.0","4.0","1.0","1.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","MED","SAU","193.0","19.0","4.0","5.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEM","1","193.0","19.0","4.0","1.0","1.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEM","1","193.0","19.0","4.0","1.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","REB","193.0","19.0","4.0","2.0","1.0","YM","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","SAU","REB","193.0","19.0","4.0","8.0","4.0","SA","YM","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","UAF","SAU","193.0","19.0","4.0","3.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","ISR","SAU","193.0","19.0","4.0","2.0","4.0","SA","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEMMIL","SAU","193.0","19.0","4.0","1.0","4.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","1","193.0","19.0","4.0","16.0","4.0","SA","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","6.0","2018.0","SAU","1","193.0","19.0","4.0","4.0","4.0","YM","1","4.0","Jizan","16.9","42.6","-3096152"
"193.0","Fight with small arms and light weapons","5.0","2018.0","YEM","SAU","193.0","19.0","4.0","2.0","1.0","YM","SA","4.0","Jizan","16.9","42.6","-3096152"
